url,author,heading,date,time,article_text
https://www.ft.com/content/3636cd96-3d3d-11ea-b232-000f4477fbca,Chris Nuttall,"Netflix streamers stall, Amazon Music hits 55m",2020-01-22,17:41:33,"FT subscribers can click here to receive tech news daily by email in the #techFT newsletter
Netflix posted some extraordinary numbers on Tuesday. Just not in the right area.
Apparently I was one of 76m people who watched the fantasy show The Witcher in the first four weeks of its release, which would make it the biggest debut for a Netflix TV series ever. I don't know how many people felt like me — that this was a pale imitation of Game of Thrones — and stopped streaming just as I did in the first half hour, but it may have been many millions as well. Netflix's new metrics count you as a viewer of a series even if you have only watched two minutes of a single episode.
Anyway, what was more concerning for investors was US subscriber numbers. Netflix added only 420,000 in the fourth quarter — below its guidance for 600,000 and well behind the 1.5m it added in the same period a year ago. It blamed price increases and competition from other streaming services.
The rivalry in its home market is intensifying all the time, with AppleTV+ and Disney+ launching and Peacock due in the summer. Analysts at Wedbush expect subscriber growth to “stall to a very slow crawl”, with only 1.5m added in the whole of 2020 in the US and Canada, compared to 23m additions internationally. 
If the US video streaming saga is getting more interesting, so too is the music one. Anna Nicolaou's scoop reveals Amazon Music has passed 55m users, nearly all of them paying subscribers. This makes it a serious contender in a market historically dominated by Spotify and Apple. Apple last summer said it had 60m subscribers to Apple Music, while Spotify remains the market leader with 113m paying subscribers. Analysts says Amazon has been appealing to a different segment of the market, opening up new, older households to streaming. 
1. Saudi Arabia implicated in Jeff Bezos phone hackFrom extraordinary numbers to extraordinary tales. After the Amazon boss and Washington Post owner exchanged mobile phone numbers at a dinner with the Saudi crown prince, Mohammed bin Salman's WhatsApp account was used to hack Jeff Bezos's handset. That's according to a forensic report seen by the FT, which says the hack allowed troves of data to be uploaded from the phone. Saudi Arabia says this is “absurd”. The journalist Jamal Khashoggi, murdered by Saudi operatives, was a columnist for the Washington Post, whose proprietor had commissioned an investigation into how the National Inquirer tabloid got details of his extramarital affair with former TV presenter Lauren Sanchez. The UN says this looks like “an effort to influence, if not silence, the Washington Post’s reporting on Saudi Arabia”.
2. Vodafone hangs up on LibraThe mobile phone operator has becomethe eighth backer to abandon Libra, Facebook’s digital currency initiative, saying it would focus on its own mobile money payments service, M-Pesa as a means to extending financial inclusion. It said it would not rule out the possibility of future co-operation with Libra.
3. Deliveroo hanging on over fundingDeliveroo is facing a funding squeeze at the same time as its biggest British rival in online food apps, Just Eat, has been strengthened by its Takeaway.com merger. Tim Bradshaw reports investors are worried it may start to run low on capital later this year if it cannot close a funding deal with Amazon that has been held up by a competition investigation. Meanwhile, our Due Diligence newsletter asks whether Uber can find a solution to its endless cash burn.
Track trends in tech, media and telecoms from around the world
Sign up here with one click
4. Davos digital disputesThe US threatened to put “arbitrary” tariffs on UK car exports as the war of words between the two countries over digital services taxes heated up on Wednesday at the World Economic Forum's meeting. Rana Foroohar is there and reports that 2020 will be a year when the EU tries to bring the big US tech companies to heel.
5. The indisputably important world of digital twinsDigital twins — virtual copies of the real world that help with simulations — are one of the biggest trends in technology and the subject of John Thornhill's latest column. He cites examples such as UK retailer Marks and Spencer, which is increasingly using in-store sensors to create digital twins of its retail space. It can then use those data models to optimise its stores’ physical layout, monitor the temperature of its meat coolers and keep an eye on queues at its checkouts.
What fundraising chill? The thirst for unicorns remains strong. SoftBank-backed Tokopedia, an Indonesian ecommerce start-up, has swerved the WeWork debacle prompting a global reset in investor thinking about fast-growing tech groups. Read the FT’s scoop about its $1.5bn pre-IPO fundraising in this week’s Tech Scroll Asia.
Cruise, the self-driving unit of General Motors, unveiled its first autonomous electric vehicle on Tuesday, claiming it could be built “at roughly half the cost” of a conventional car. The minivan-like Origin was unveiled in San Francisco, reports Patrick McGee, and lacks pedals or a steering wheel and is designed for ride-pooling. The company has not set a timeline for commercial deployment or disclosed how many it plans to build. Cruise’s launch event focused on the design of the shuttle-like vehicle, including its significant interior space and the “superhuman sensing performance” that enables its sensors to see in the dark and through fog. 
Highlight
Remove highlight
"
https://www.ft.com/content/93f2b922-3c7f-11ea-a01a-bae547046735,Anna Nicolaou,Netflix’s US subscriber growth slows amid heightened sector competition,2020-01-21,21:36:38,"A slowdown in the US continues to weigh on Netflix’s subscriber growth as it faces an onslaught of new competition. 
Netflix added 8.8m subscribers in the final three months of 2019, eclipsing its guidance for 7.6m and analyst forecasts for 7.9m. This was welcome news for the first quarter that the streaming group competed head-on with Disney and Apple, which launched rival services in November. 
However in the US, its largest market, Netflix added only 420,000 subscribers in the fourth quarter — below its guidance for 600,000 and well behind the 1.5m it added in the same period a year ago. 
Netflix blamed the US weakness on price increases last year and new competition from rival streaming launches. The company also warned that this softening in its home market would weigh on results for the current quarter. 
Netflix shares were little changed in after-hours trading. 
As the entertainment industry looks to streaming as the future of its business, the largest media companies are battling for market share in this new landscape. Traditional media groups Disney, Comcast’s NBCUniversal and AT&T’s WarnerMedia are all launching their own streaming services, bringing new competition to the market that Netflix pioneered. 
Investors are concerned about Netflix losing steam in America amid the sea of new streaming options. 
Blistering subscriber growth has been a crucial part of Netflix’s pitch to investors, who have driven up its share price in recent years. But sentiment cooled on the company last summer after it lost quarterly subscribers in the US for the first time since 2011.
Tuesday’s results did little to allay those fears. Netflix said it expects to add 7m new subscribers through the end of March this year; a slowdown from the 9.6m new subscribers in the first quarter of 2019 as more US customers cancel their subscriptions.
While analysts have fretted, Netflix executives have downplayed the impact of the “streaming wars”. 
In a letter to shareholders on Tuesday, the company said that Netflix has “a big head start in streaming”, while noting that despite the debut of Disney+ and Apple TV+, Netflix subscribers continue to watch more hours of programming. More than 76m subscribers watched the fantasy show The Witcher in the first four weeks of its release, Netflix claims, which would make it the biggest debut for a Netflix TV series ever. 
Netflix has looked to compensate for its US slowdown by emphasising faster growth elsewhere, such as Asia and Latin America. However profit margins are slimmer in these countries, where Netflix charges lower prices. 
On average, subscribers in the US and Canada bring Netflix $13.22 in revenue, while that number drops to $8.18 in Latin America and $9.07 in Asia-Pacific. 
“International subscription growth will not support Netflix valuations,” said Laura Martin, an analyst at Needham. She predicts that Netflix will lose 4m US subscribers this year, as it faces competition from cheaper new streaming services. 
Netflix uses debt to help pay for its heavy spending on content as it races to build an enticing catalogue of TV shows and films. Long-term debt stood at $14.8bn at the end of December, up from $10.4bn at the end of 2018. 
Netflix expects it will burn $2.5bn in cash this year, an improvement from negative cash flow of $3.3bn in 2019. 
Revenues in the quarter jumped 31 per cent to $5.5bn, just above consensus forecasts for $5.45bn. Net income rose to $587m, boosted by a tax benefit.
Highlight
Remove highlight
"
https://www.ft.com/content/b990d314-2030-11ea-92da-f0c92e957a96,Alex Barker,Netflix regional numbers reveal challenge of overseas streaming,2019-12-16,22:55:04,"Netflix has lifted the veil on its pace of expansion in different regions, revealing how rapid subscriber growth outside the US has partly been driven by lower revenues per user. 
To address investor concerns over its business losing steam in America, Netflix disclosed on Monday a fuller picture of operations in Europe, Latin America and Asia, which account for more than half its subscribers and most of its growth. 
The data underline both the promise and challenges facing Netflix as the first mover in relatively untapped international markets, where users are moving to streaming but are expecting to pay significantly lower subscription rates for the service than in the US. 
More than a quarter of the California-based company’s revenues were generated in Europe, Middle East and Africa in the first three quarters of 2019, according to the numbers released on Monday. 
The subscriber base has grown by 25 per cent in the first three quarters of 2019 alone. But the average revenue raised for each of the 47.4m users stood at $10.26, compared with $12.36 in the US and Canada, where Netflix has been more aggressive in pricing. 
The differences are even more stark in Latin America, the company’s first international market outside the US. Subscriptions have almost doubled to 29.4m since the first quarter of 2017. But revenues per user stand at roughly $8.21, increasing by a modest 10 per cent since the first quarter of 2017 against a 25 per cent rise in the US over the same period. 
Netflix’s disclosure indicates that the gap with US revenues per user is partly reduced when foreign exchange movements are taken into account, particularly in Latin America. 
Asia is a smaller but faster-growing market for the subscription streaming service. The number of paying customers has increased 210 per cent since the first quarter of 2017, rising from 4.6m to 14.5m in the third quarter of 2019. 
Average revenue per user is $9.31, which is higher than Latin America but lower than in Europe and the US. Some analysts expect Netflix’s decision to launch a $3 mobile-only subscription in India to weigh on per-user income. 
The fast-paced growth in Netflix’s subscriber base has been a crucial part of its pitch to investors, who have driven up its share price in recent years. But sentiment began to cool on the company this summer after it lost US subscribers in the second quarter for the first time since 2011. Netflix shares are down about 15 per cent since July. 
Netflix said it would “only provide membership guidance for global paid memberships” in future quarterly reports, an approach aiming to both show its international ambitions and avoid an expectations game with Wall Street over US targets. 
Expansion outside the US will become ever more important for Netflix as it begins to feel the heat of competition from other streaming services, with Apple and Disney launching rival services in November. 
But Laura Martin, an analyst at Needham, warned last week that Netflix might not be able to compensate for a slowdown in its biggest market with faster growth outside the US. She calculated $5.50 of monthly profit per US subscriber, 2.9 times higher than the $1.90 per subscriber in its international businesses. “International subscription growth will not support Netflix valuations,” she wrote in a note to clients. 
Tom Harrington of Enders Analysis argues that while free trial offers were the entrance point for most subscribers to Netflix, the streaming service is finding it harder to convert users into paying customers. 
This is proving true not just for the US, but in some international markets where Netflix is relatively more expensive because of the lower cost of living. In a paper released on Monday, Mr Harrington noted increasing free-trial abuse — where one person signs up to multiple offers with different email addresses — had prompted a rethink. Netflix has ended free trial offers across much of Latin America, and India early this year, and had since extended the policy to parts of Europe and Canada. 
Highlight
Remove highlight
"
https://www.ft.com/content/a1dca806-1a8b-11ea-9186-7348c2f183af,Suzi Feay,Why Netflix’s The Witcher fails to steal the Game of Thrones crown,2019-12-13,05:00:45,"Considering he goes around killing monsters on request, the improbably chiselled and gruff Geralt of Rivia (Henry Cavill) gets no thanks. Some of the ladies give this black-leather-clad hunk with the long silver hair the glad eye, but the more usual greeting is a curt “We don’t want your kind around here!” Even after he’s rid the village of a giant, pond-lurking spider. With its medieval stylings, sprawling narrative and liberal dusting of magic, Netflix’s The Witcher is presumably intended to fill the Game of Thrones-sized hole in viewers’ lives. Not forgetting the daft names. Fringilla. Stregobor. Jaskier. 
It’s certainly violent enough. Why stab someone in the back or punch them in the face once, when you could do it a dozen times? Street fights, where ne’er-do-wells obligingly assail our hero one by one, throb to the whop-whop and ktsss of blade slicing flesh. There’s also the sudden-death protocol. Any character who shows the slightest spark one minute is liable to get snuffed out the next. The Witcher himself has a basic ethical code: don’t hit women. Unless you really have to, that is. 
The plot gestures to the labyrinthine complexity of GoT with its triple narrative — fugitive princess, apprentice sorceress and our travelling beast-slayer. After a battle scene that is less about strategy and deployment than a thousand separate incidents of hand-to-hand combat, Ciri (Freya Allan) escapes the conflagration of her city with a loyal bodyguard. You feel for poor Anya Chalotra as misshapen Yennefer, having to go around with one shoulder hoisted up, a head permanently tilted and a wodge of cotton wool in her mouth. She will be beautiful one day, and it can’t come soon enough.
“Magic is organising chaos,” says her inscrutable instructress, which is no help at all when you’re told to move rocks with your mind. Sets and costumes (apart from Geralt’s) have a perfunctory air. The grubby-looking elves have sad little pointed ears and an aggrieved manner that suggests they can’t wait to get off the set. The horned, goat-eyed “Sylvan” is such a prosthetic fail it’s almost cute.
What on earth is going on? Jodhi May as the Queen delivers an indecipherable crib on current events before heading off to battle. Reticent Geralt attracts a tiresomely chatty follower, a lute-toting bard (Joey Batey). “There I go again, just delivering exposition,” he blabs, scratching desperately at the fourth wall. Characters in GoT were very sure of themselves. This lot look confused, and Cavill is like a rock in a stream, letting it all flow past him. 
★★☆☆☆
Follow @FTLifeArts on Twitter to find out about our latest stories first. Listen and subscribe to Culture Call, a transatlantic conversation from the FT, at ft.com/culture-call or on Apple Podcasts
Highlight
Remove highlight
"
https://www.ft.com/content/aa2df038-fbc7-11e9-a354-36acbbb0d9b6,Jonathan Derbyshire,Netflix threatens to blunt auteurs’ ‘scalpel of boredom’,2019-11-01,22:00:29,"This week, streaming service Netflix announced that it had been testing new “player controls” that allow customers to vary the speed at which they watch its content on Android smartphones. 
Users can choose speeds ranging from a stately 0.5x the normal rate to a positively dizzying 1.5x. Keela Robison, Netflix vice-president, said this was a feature that had been “frequently requested by our members”.
These people presumably included the proprietor of Efficiency in Everything, an American website that applies the principles of “industrial engineering” to all facets of domestic life. 
In 2016, the site published an article entitled, “Watch a three-hour movie in two hours + you get more time”. Saving four minutes a day on a given task, whether it’s doing the laundry or watching a film, will save you 1,200 hours over the course of a lifetime, the author Michael Kirk enthused. Just think of it: “More drama, more laughs, more drama, more suspense — same time.” What’s not to like?
Mr Kirk said he prefers to watch films and television programmes at 1.3x, but confessed to having watched “really long movies at 1.5x”. As if to reassure those who might balk at the thought of making the car chase in The French Connection, say, even more stomach-churning than it already is (think “Popeye” Doyle on speed), he suggested watching things at 1.1x. 
Even then, the gains are not negligible. Watching an hour-long episode of British Royal drama The Crown on Netflix at 1.1x, for example, would save you six minutes (as well as attenuating some of the series’ longueurs). Over the entire first season, you’d get back a whole hour — time you could use to shave off yet more minutes and hours of screen time, in a vicious or virtuous circle, depending on your point of view.
In 2016, when Mr Kirk wrote his piece, to do this on Netflix you had to download a special plug-in. One assumes the time spent doing that would have had to be subtracted from the time gained over the course of a season. Now, however, the Android feature delivers the ability to speed up or slow down with much less hassle. (There are currently no plans, Netflix says, to roll out the function to other devices.)
As Ms Robison acknowledged, not everyone regards this as a welcome innovation. There have, she admitted, been some “creator concerns”. That’s one way of describing the howls of anguish from aggrieved filmmakers that greeted the news. 
Brad Bird, director of Mission: Impossible — Ghost Protocol, denounced the new function as “another spectacularly bad idea”. And Judd Apatow tweeted: “No @Netflix no. Don’t make me have to call every director and show creator on Earth to fight you on this. Save me the time. I will win, but it will take a ton of time. Don’t f**k with our timing.”
This was a useful reminder that f**king with a film’s timing can do as much damage as doctoring its images. If fairly mainstream directors like Messrs Apatow and Bird felt moved to take up arms against Netflix, imagine how the Russian auteur Andrei Tarkovsky, regarded by many as the godfather of the so-called slow film movement, would have reacted. 
His 1979 film Stalker, loosely based on a Soviet-era science fiction novel, received a chilly response from the State Committee for Cinematography, which thought it dragged a bit. For Tarkovsky, this was a category error. “What a person normally goes to the cinema for is time,” he said. “Whether for time wasted, time lost, or time that is yet to be gained.”
The greatest directors, argues the American film-maker and screenwriter Paul Schrader, know how to wield the “scalpel of boredom”. It’s an insight Ms Robison and her colleagues at Netflix might care to reflect upon.
jonathan.derbyshire@ft.com
Speeding up the action / From Tom Hayhoe, London W6, UK
Highlight
Remove highlight
"
https://www.ft.com/content/1532971c-f038-11e9-ad1e-4367d8281195,Anna Nicolaou,Netflix misses subscriber forecast for second straight quarter,2019-10-16,21:56:51,"Netflix missed its forecast for subscribers for the second quarter in a row, as weakness in the US weighed on its results just before new competitors Apple and Disney arrive in the video streaming market.
The California-based company added 6.8m subscribers in the three months ending in September, below its guidance for 7m.
Netflix shares rallied more than 8 per cent in after-hours trading despite the weaker-than-forecast results, suggesting that investors had feared a bigger miss. 
The pressure was on Netflix after it fell short of its guidance for subscribers in the previous quarter. The July misfire has depressed the stock more than 20 per cent over the past three months.
In the US, Netflix added 520,000 subscribers in the third quarter, below its forecast for 800,000, which the company blamed on a price increase earlier this year. But this was a recovery from the previous quarter, when the company lost subscribers in its biggest market for the first time since 2011. 
Outside the US, results were brighter: the company reported 6.3m new subscribers, above analyst forecasts for 6.05m. 
This was the last quarter before Netflix faces an influx of competition in the streaming market it pioneered, beginning with Apple and Disney in November. Netflix on Wednesday pared back projections for the year, citing factors including “new forthcoming competition”. The company now expects to add 26.7m subscribers in 2019, fewer than last year’s 28.6m.
Wednesday’s results “clearly illustrate a deceleration” in growth, said Patrice Cucinello, director at Fitch. 
Eric Haggstrom, an emarketer analyst, warned that “the fact that Netflix has shown disappointing growth without the new competition present is a negative omen for Netflix in 2020 and beyond”.
While analysts have fretted, Netflix’s top brass including chief Reed Hastings have largely brushed off the threat. In a letter to shareholders on Wednesday, the company said the new entrants presented a “modest headwind’ but that “we’ve been preparing for this new wave of competition for a long time”. 
Netflix’s guidance for the third quarter had been ambitious because the period included the return of Stranger Things, one of its marquee original television shows, which was thought to boost sign-ups. 
The company is expected to spend $15bn on content this year as it races to build out an enticing catalogue of shows and films. The cost of content has inflated as the streaming battle ratchets up. Netflix last month won a bidding war for the rights to Seinfeld starting in 2021, paying $500m over five years for the popular TV sitcom that originally aired from 1989 to 1998.
On an earnings call, Ted Sarandos, chief content officer, said that the most sought after shows now cost 30 per cent more than this time a year ago, while Reed Hastings, chief executive, quipped that the $100m Netflix spent on House of Cards seven years ago would now “be a bargain”. 
Netflix told shareholders on Wednesday that “amazing content can be expensive” and that “we don’t shy away from taking bold swings”. 
It has justified the splurge with fast subscriber growth, helping its stock soar in recent years. However, sentiment has soured after the second-quarter stumble. For the year Netflix stock has gained 7 per cent, compared to a 19 per cent rise for the S&P 500 index.
Netflix uses debt to help pay for its heavy content spending. Long-term debt stood at $12.4bn at the end of September, up from $10.4bn a year ago. Netflix has forecast a free cash burn of $3.5bn in 2019, although it expects an improvement after that.
Revenues in the quarter jumped to $5.25bn, in line with expectations and up 31 per cent from a year ago. Net income climbed to $665m, from $403m a year ago.
Highlight
Remove highlight
"
https://www.ft.com/content/228e2248-de2a-11e9-9743-db5a370481bc,Matthew Rocco,Netflix erases 2019 gains as competition gears up,2019-09-23,20:58:30,"Netflix saw its shares erase their gains for 2019 as Barclays analysts wondered if its valuation was too high, extending a recent slide amid growing competition in the battle for streaming video viewers.
Shares recorded their fourth consecutive day in the red, down 1.8 per cent Monday and hitting their lowest level in nearly nine months, after Barclays suggested Netflix’s base of subscribers would need to grow at least five- to eight-times its current level “in order to justify its present valuation”.
Barclays estimated Netflix has a total addressable market of approximately 700m subscribers. However, the company’s current valuation implies that Netflix would have 750m to 1.3bn subscribers by its “end state” in 2026, the bank’s analysts wrote in a note to clients, using a new framework for valuating subscription businesses.
“Overall, our methodology does suggest that if Netflix’s present business model is held constant, the stock is very expensive relative to its [total addressable market],” analysts led by Kannan Venkateshwar said. “While this could be the case, what is more likely in our view is that valuations are more reflective of pricing power and churn declines in the coming years along with additional monetisation options.”
Barclays rates the stock “overweight”, the equivalent of a “buy”, with a price target of $375.
Wall Street’s average price target for Netflix’s shares is $401.21, and out of 39 analysts tracked by FactSet, 28 have “buy” ratings while just two rate Netflix a “sell”. The stock closed at $265.92 Monday after trading as much as 3.3 per cent lower, at $261.89.
Netflix’s shares have struggled in recent weeks as investors reacted to subscriber growth that came up well short of forecasts and braced for new competition from the likes of Apple and Walt Disney.
The company added 2.7m global subscribers in the second quarter. It expected to add 5m users, and analysts forecast 5.1m new subscribers. The quarter marked the first time Netflix had lost subscribers in the US since 2011, after it raised prices as much as 18 per cent earlier this year.
Netflix’s shares are now down less than 1 per cent on the year, having sunk almost 27 per cent since its second-quarter results. At their highest close this year, in May, they were up almost 44 per cent since the end of December.
Netflix chief executive Reed Hastings made note of the encroaching competition at the Royal Television Society conference Friday, saying it would be “a whole new world” beginning in November.
“It’ll be tough competition,” he said, adding he was “a little surprised” it had taken so long for other big media groups to join the fray. Netflix’s stock dropped 5.5 per cent Friday, capping a week in which it lost about 8 per cent of its value.
Apple announced earlier this month its long-awaited subscription video service, Apple TV+, would launch November 1 and cost $4.99 per month. Disney’s service, called Disney+, is set to launch November 12 with a price of $6.99 per month. The least expensive Netflix plan is available for a monthly rate of $8.99.
As it looks to keep pace with rivals, Netflix is spending on new programming and original content. It announced last Monday it acquired exclusive global streaming rights to the iconic sitcom Seinfeld. Also last week, Netflix said it would ramp up its £400m investment in British television programmes.
Highlight
Remove highlight
"
https://www.ft.com/content/d57355e8-db93-11e9-8f9b-77216ebe1f17,Alex Barker,Netflix to boost £400m UK spending as streaming wars intensify,2019-09-20,13:14:04,"Netflix is to ramp up its £400m investment in British television programmes such as The Crown and Sex Education as spending on the streaming wars creates an “amazing” boomtime for producers. 
Reed Hastings, chief executive of Netflix, said the UK sector would be a big beneficiary of “a whole new world” of streaming competition in November when big-spending rivals such as Apple and Disney launch their own platforms. 
Admitting Netflix had been too secretive about its data in the past, Mr Hastings for the first time revealed this year’s investment figure in the UK, promising a further “big increase” to a budget second only to that of the US in size. 
“The possibilities the internet brings for growing entertainment is phenomenal, and over the next several years with all of the expansion I think we are going to see a very large increase in how much content is produced here in the UK,” he told the Royal Television Society conference in Cambridge. 
The streaming service has made about 50 television shows and films in the UK. 
Netflix is ploughing more of its $8bn programming budget into markets outside the US, spending $1bn in Europe. This month it established a production hub at Pinewood’s Shepperton Studios outside London, where Mary Poppins Returns was shot. 
Disney, which launches its Disney+ streaming platform in November, has also leased prized production space in a deal with Pinewood Studios. 
“For your producers, it is going to be amazing,” Mr Hastings told the industry audience, predicting fierce bidding wars between buyers that would drive up prices for shows. “Some day The Crown will look like a bargain.”
Recommended
The Netflix founder said his company had been bracing for other big media groups to go toe-to-toe with it over subscription streaming since 2012 and said he was “a little surprised” it had taken so long. 
“It’ll be tough competition,” he added, saying viewers “will have a lot of choice”.
Asked whether there was one show he wished was on Netflix’s roster, Mr Hastings admitted he had been outgunned in the auction for Phoebe Waller-Bridge’s Fleabag, whose rights were won by Amazon in the UK and US. 
Netflix is notoriously guarded about releasing information about its viewing figures and operations. Mr Hastings admitted the company had been too defensive in the past and was “trying to grow up a little”. 
Highlight
Remove highlight
"
https://www.ft.com/content/23ab2f68-d957-11e9-8f9b-77216ebe1f17,Madhumita Murgia,Smart TVs sending private data to Netflix and Facebook,2019-09-18,03:00:30,"The smart TVs in our homes are leaking sensitive user data to companies including Netflix, Google and Facebook even when some devices are idle, according to two large-scale analyses.
Researchers from Northeastern University and Imperial College London found that a number of smart TVs, including those made by Samsung and LG, and the streaming dongles Roku and Amazon’s FireTV were sending out data such as location and IP address to Netflix and third-party advertisers.
The data were being sent whether or not the user had a Netflix account. The researchers also found that other smart devices including speakers and cameras were sending user data to dozens of third parties including Spotify and Microsoft.
The findings are likely to heighten concerns about the privacy of user data on the internet just as smart devices, including televisions, are flooding homes.
In a separate study of smart TVs by Princeton University, researchers found that some apps supported by Roku and FireTV were sending data such as specific user identifiers to third parties including Google.
Roughly 68 per cent of US households had a connected TV device, including external hardware such as Roku and Apple TV, at the end of 2018, according to a Nielsen report from March. Tens of millions of these devices use content recognition technology that tracks everything you watch, to be able to target you better with TV advertising, which now accounts for about half of all digital ads.
The Northeastern University study, conducted on 81 different devices, both in the UK and the US, is the largest published experiment of its kind, and found “notable cases of information exposure”. Amazon, Google, Akamai and Microsoft were the most frequently contacted companies, partly because these companies provide cloud and networking services for smart devices to operate on, the researchers said.
“Amazon is contacted by almost half the devices in our tests, which stands out because [this means] Amazon can infer a lot of information about what you’re doing with different devices in your home, including those they don’t manufacture,” said David Choffnes, computer scientist at Northeastern University and one of the paper’s authors. “They also can have a lot of visibility into what their competitors are doing.”
By analysing network traffic, the Northeastern team concluded that third parties receive, at the very least, information about the device people are using, their locations, and possibly even when they are interacting with it. “So they might know when you’re home and when you’re not,” said Professor Choffnes. 
Because much of the data being sent out by device manufacturers was encrypted, the academics were not aware of exactly what additional data were being transmitted. “They can definitely see some [viewing] is taking place, but what they can exactly see depends on what the manufacturer is sending, which we have not made an attempt to re-engineer,” said Hamed Haddadi, computer scientist at Imperial College and another paper author.
Netflix said: “Information Netflix receives from smart TVs that are not signed in is confined to how Netflix performs and appears on screen. We do not receive any information about other applications or activity on smart TVs.”
Facebook said: “It’s common for devices and apps to send data to the third-party services that are integrated into them. This could, for example, include an app sending data to Facebook to create a login interface, or provide a Like button.”
Google said: “Like other publishers, smart TV app developers can use Google’s ad services to show ads against their content or measure the performance of ads. Depending on the user’s chosen preferences on the device and consents, the publisher may share data with Google’s that’s similar to data used for ads in apps or on the web.” 
Depending on the device manufacturer or the app owner, data sent to Google could include user location, device type and what the user is watching within a specific app so they can be targeted with personalised advertising. 
Experts warn minimal oversight exists of how smart devices store and share personal data. “People are spending more and more time on these devices, and they are placed in such critical places in people’s homes, so we need to hold them to account,” said Max Van Kleek, computer scientist at the University of Oxford, who works on smart devices and was not involved with either research paper. “The situation is dire.”
Highlight
Remove highlight
"
https://www.ft.com/content/d30e0edc-cfe1-11e9-b018-ca4456540ea6,Patricia Nilsson,British TV producers enjoy Netflix bonanza,2019-09-06,11:00:27,"British television producers are reaping the rewards of the streaming wars as US platforms such as Netflix and Amazon Prime splash out on original programming.
Independent UK producers made record revenues of more than £3bn in 2018, up 10 per cent from the previous year, according to industry body Pact.
The boom was largely driven by an increase in commissions from foreign media groups, which over the five years to 2018 almost doubled their spending with British producers.
Netflix shows commissioned in the UK in recent years include The Crown, Sex Education and Black Mirror. Streaming companies were behind 40 per cent of the £962m spent on UK-made content by foreign companies in 2018.
“There is an insatiable demand for great content and people who can make it to the quality that audiences want,” said John McVay, chief executive of Pact. Within roughly five years he expects foreign buyers to spend as much on UK-made content as domestic broadcasters.
The rapid growth of Netflix has pushed media groups from Disney and Apple to the BBC and ITV to launch their own streaming services, further ramping up demand for original programming to attract audiences that have an ever-growing supply of entertainment options.
Jane Root, founder and chief executive of British producer Nutopia, said the changing media landscape was “incredibly good for independent producers”. She said her company, which a few years ago was mainly working for public service broadcasters and US cable networks, was now making shows for Netflix, Amazon and Disney+, “so we are right in the heart of this transition”.
The BBC needs to think carefully as we have a growing number of buyers across the globe and we can take our best projects elsewhere
Tax relief for UK-made film and television shows introduced in 2016 has also contributed to the production boom that has transformed Britain into a global hub of filmed entertainment, according to a report commissioned last year by the British Film Institute.
Britain’s creative industries are braced for new costs after Brexit. The UK’s plan to end free movement of EU nationals means the sector, like others, is expected to have to apply for visas to bring skilled European workers to Britain.
However, “the pound-to-dollar exchange is very beneficial to our American partners”, said Ms Root. “It is not a good moment for Britain but it is for our clients.”
Mr McVay said his biggest concern was the conflict between British independent producers and the BBC over the broadcaster’s move to extend the programming window of its iPlayer online service from 30 days to one year.
Recommended
The publicly funded broadcaster is in talks with producers over compensation for keeping shows and films in their online catalogue for longer, while also trying to push through rules that would give BritBox, its joint streaming service with ITV, first rights to BBC programmes once they come off iPlayer.
“The BBC needs to think carefully as we have a growing number of buyers across the globe and we can take our best projects elsewhere,” said Mr McVay.
However, the broadcaster dismissed suggestions it might lose out, insisting “there are plenty of good ideas out there and there is no shortage of them being pitched to the BBC”.
The public service broadcasters — the BBC, ITV, Channel 4 and Channel 5 — dominate domestic spending on UK-made content but their spending has fallen and their share fell 10 percentage points to 80 per cent in the decade to 2018, with groups such as Sky investing more. Total domestic expenditure remained flat over the past year despite the BBC spending an extra £240m on original programmes.
Highlight
Remove highlight
"
